日期,淨尖峰供電能力(MW),尖峰負載(MW),備轉容量(MW),備轉容量率(%),工業用電(百萬度),民生用電(百萬度),核一#1(萬瓩),核一#2(萬瓩),核二#1(萬瓩),核二#2(萬瓩),核三#1,核三#2,林口#1,林口#2,林口#3,台中#1,台中#2,台中#3,台中#4,台中#5,台中#6,台中#7,台中#8,台中#9,台中#10,興達#1,興達#2,興達#3,興達#4,大林#1,大林#2,和平#1,和平#2,麥寮#1,麥寮#2,麥寮#3,汽電共生,大潭 (#1-#6),通霄 (#1-#6，GT#9),興達 (#1-#5),南部 (#1-#4),大林(#5-#6),海湖 (#1-#2),國光 #1,新桃#1,星彰#1,星元#1,嘉惠#1,豐德(#1-#2),協和 (#1-#4),氣渦輪,離島,德基,青山,谷關,天輪,馬鞍,萬大,大觀,鉅工,大觀二,明潭,碧海,立霧,龍澗,卓蘭,水里,其他小水力,風力發電,太陽能發電
20220616,41582,36432,5150,14.14,404.107,273.287,0,0,0,97.3,94.5,94.2,75.6,75.9,76.1,0,37.7,38.6,37.5,38.4,38.6,53.3,52.8,48.2,46,39.8,37.7,42.2,42.3,75.8,76.2,59.8,59.8,57,57.1,57.3,47.6,366,351.9,185.5,67.3,82.4,90.1,46.1,44.7,49.4,52,103.9,94.3,14,0,10.6,9,18.3,15.7,17.9,12.9,3,6.2,2.9,13.9,29.1,0.5,3,0.1,8.1,0.6,26.3,4,328.5
20220617,41966,36661,5305,14.47,406.373,274.819,0,0,0,97.3,94.4,94.1,75.7,76,76.1,0,33,33.8,33.2,33.3,33.6,46.7,51.8,43.6,48.9,40,37.8,42.4,42.5,75.8,76.2,60,59.9,57,57.1,57.3,45.3,367.3,355.7,184.1,84.5,63.6,89.9,45.7,44.6,48.9,51.4,108,95.4,13.7,0,10.4,9,17.9,16,18.1,12.9,3,8.2,3.7,0,33.5,2.2,2.6,1.1,8.1,0.7,24.8,26.7,370.7
20220618,40925,33477,7448,22.25,384.542,260.055,0,0,0,97.2,94.2,93.9,75.6,75,76,0,36.8,38.6,37.5,38.3,38.5,46.7,38.4,46.6,48,47.9,47.6,51.9,52,75.8,76.1,59.9,59.9,56.9,57.1,57.3,39.1,325.6,342.7,190.1,72.6,36.3,42.4,43.8,44.2,0,0,67,0,13.6,0,10.1,0.1,1.3,4.1,4.8,4.9,3.9,2,1,14.8,15.1,0.5,2.6,2,8.1,0.3,25,38.8,440.7
20220619,34797,32184,2613,8.12,370.496,250.557,0,0,0,97.3,94.5,94.1,76,0,76.3,0,51.9,50.9,51.5,0,53.4,52.6,52.5,48.2,0,48,47.4,51.6,52.1,75.6,76,55.7,55.3,54.7,52.2,52.4,41.8,358.6,360.7,203.5,113,89.7,44.7,0,0,48.8,51.8,50.3,98,66.7,0,16,10.1,15.7,17,18.4,12.7,3.9,3.5,2.3,15.3,66.1,4.9,2.6,5,8.1,1,28,9.9,0
20220620,42551,38609,3942,10.21,415.582,281.047,0,0,0,97.2,94.4,94,75.8,0,76.2,0,51.8,50.7,51.4,0,53.4,53,52.6,48.2,18.3,47.8,47.5,52,52,75.7,76,59.7,60,56.9,52.1,57.3,48.9,392.8,356.5,205.1,98.2,52,89.8,44.2,44,47.8,51.1,112,93.2,80.3,0,10.6,8.6,16.1,16.4,17.5,12.8,2.9,8.6,4.1,14.7,15.5,0.5,2.6,2,8.1,0.7,18.6,43.3,463.4
20220621,42310,38666,3644,9.43,423.713,286.546,0,0,0,97.1,94.5,94,75.7,0,75.9,0,51.8,50.5,51.3,27.3,53.5,52.7,52.9,48.3,53.6,48,47.7,51.9,52.1,75.8,75.2,60,60,56.8,57,57.3,46.1,388.1,363.6,197.7,82.8,96.7,89.8,44.6,44.3,23.5,51.5,119.2,94.4,83.2,17.2,16.9,5.9,9.2,17,18,12.9,3.9,2.8,2.3,0,33.1,0.5,2.2,1.8,8,0.7,14.5,14.3,410.9
20220622,42239,39266,2973,7.57,425.735,287.914,0,0,0,97,94,93.5,75.8,0,76.2,0,51.9,50.5,51.5,53.2,53.3,51.1,53.2,47.8,52.5,48.6,47.5,52.1,52.2,75.7,76,60,60,56.8,57.2,57.4,44.9,390.9,361.3,209.2,100.6,96.6,89.8,44.1,44,23.5,25.6,116.1,95.6,84.3,0.1,13.4,10,20.3,17,18.3,12.9,4.3,7.4,3.1,16.6,40.5,0.6,2.2,1.7,7.2,0.6,20.7,13.1,414.7
20220623,42450,39940,2510,6.28,429.794,290.659,0,0,0,96.6,93.7,93.4,75.6,0,75.8,0,51.9,50.3,51.6,52.3,53.5,51.2,52.9,48.4,51.7,48,47.7,52.2,51.8,75.6,76,59.9,59.9,56.7,57.1,52.4,44.7,393,361,208.9,108.8,96.4,89.6,44.6,44.1,23.5,25.6,118.3,94,83,8,12,7.6,15.8,15.3,14.4,11,4.3,7.3,3.3,28,20.8,0.5,2.2,1.7,3.6,0.5,19.2,13.2,489.1
20220624,42022,39130,2892,7.39,420.807,284.58,0,0,0,96.1,93.7,93.4,75.5,0,75.7,0,51.9,50.1,51.2,52.8,53,52.2,52.7,47.7,51.2,47.9,47.5,51.9,52.1,75.8,76.2,60,60,51.9,56.9,57.3,48.1,395.7,357.4,194.5,97,96.6,89.8,44.6,44.3,23.4,25.5,119.1,94.6,82.6,10.7,14.1,9.4,14.9,17.5,18.4,12.5,4.2,6.1,2.2,14.3,22.5,2.3,2.1,1.5,5.9,0.5,19.7,24.8,433.2
20220625,40313,34177,6136,17.95,385.653,260.807,0,0,0,57.3,93.7,93.2,75.5,0,75.9,0,51.8,50.6,51.6,53.3,53.5,51.3,52.7,43.8,52,47.8,47.6,52.1,52,75.7,76,60,59.8,47.2,56.9,57.3,43.6,323.2,353.3,203.1,99.5,51.7,41.8,45.5,43.9,23.7,25.7,59.7,47.5,28.2,0,11.7,3.1,6,12.3,12.9,9.9,2.7,4,1.9,12.5,34.5,0.5,2.3,1.8,8,0.5,22.2,15.1,333.2
20220626,36764,32419,4345,13.4,368.171,248.984,0,0,0,96.6,93.6,93.3,75.7,0,76.1,0,51.8,50.3,51.5,38,53.5,49.6,52.4,47.7,52.7,47.9,47.6,51.6,43.6,74.2,75.8,55.7,55.4,47.2,57,52.5,39.4,351.7,359.5,196.3,108.7,88.6,44.5,46.1,42.3,23.8,25.6,68.8,72.6,28.2,0,10.9,10.2,19.5,16.5,16.9,12.1,4.7,8,3.7,14.1,62.4,5.3,2.1,8.5,8,0.9,22.4,0.5,0
20220627,42141,38785,3356,8.65,415.781,281.181,0,0,0,96.2,93.8,93.4,75.3,0,75.6,0,51.7,52.1,51.3,52.6,53.4,42.4,52.9,49.2,52.4,47.8,47.6,52.1,51.9,75.8,76.1,59.9,59.9,47.1,56.8,57.3,47.7,404.4,348.8,206,110.5,95.6,89.6,44.8,44.1,23.6,25.3,119,94.6,80,0,16.4,6.5,4.8,17.3,18.6,12.8,4.7,8.5,3.4,14.1,32.2,0.5,2,1,7.8,0.7,17.7,2.8,414.6
20220628,41793,38846,2947,7.59,424.358,286.982,0,0,0,96.4,93.6,93.2,75.6,0,75.9,0,51.7,50.7,51.3,52.7,53.4,45.9,52.9,49.1,53.3,45.9,47.8,51.9,52.4,75.7,76.1,57.9,58.8,47.1,56.9,57.3,51.5,402.6,356.4,199.4,107.6,95,89.6,45.1,44.2,23.5,25.1,119.1,96.4,79.9,1.2,16.3,12.7,27.8,17.2,18.2,12.8,4.6,5.6,2.9,14.3,46.7,1.6,2,0,8.1,0.3,24.1,9.8,364.7
20220629,40361,39045,1316,3.37,419.957,284.006,0,0,0,96,93.6,93.2,75.3,0,75.9,0,51.7,49.3,51.3,52.8,53.4,46.3,53.1,49.9,52.8,47.7,47.5,52.1,52.1,75.7,76.2,59.9,60,47.2,56.9,57.3,53.9,411.6,358.6,214.1,111.8,94.9,89.3,44.8,44.2,23.4,25,119.1,99.7,74.7,33.2,16.8,15.3,29.7,18,18.1,12.9,5.1,8,2.5,33.5,71.9,2.6,2,5.2,8,0.7,19.3,13.1,256.5
20220630,41968,38609,3359,8.7,420.867,284.621,0,0,0,96.3,94.1,93.7,75.1,0,75.6,0,51.9,49.8,51,53.2,53.5,46.1,53.2,50.1,52.7,47.3,47.4,52.3,51.9,75.6,75.9,60,59.8,47.2,56.9,57,51.7,408.1,350.6,197.1,87.9,94.7,89.2,44,43.9,23.6,25.2,118.5,93.8,80.5,0,16.7,10,18.8,17.3,18.1,12.7,1.7,3.2,0.8,14.9,32.7,3.9,1.9,2,8.1,0.2,13.9,5.8,411.2
20220701,42299,38441,3858,10.04,391.786,305.572,0,0,0,96.4,93.8,93.5,75.6,75.8,75.7,0,51.9,50.9,50.4,53.3,53.4,46.1,53.3,50,53.2,47.7,47.4,52.2,52.1,75.4,75.9,59.9,59.8,47.2,52,57,53.9,392.1,351.9,193.6,96.7,95.1,89.1,43.7,43.6,23.4,25.2,117.6,96.2,73.3,0,12.5,6.2,11,13.5,9.6,7.3,1.3,5.5,1.6,14.7,11.8,0.5,1.9,4.5,4,0,13.5,6.3,394.9
20220702,38328,32546,5782,17.76,356.134,277.765,0,0,0,43.1,93.7,93.4,75.6,75.9,75.6,0,51.9,49.8,49.5,52.8,53.5,46.1,19.5,49.7,52.9,47.7,22.2,51.9,51.9,75.7,75.9,59.9,59.9,26.2,51.8,57.1,40.7,324.4,352,198.8,85.9,48.2,41.1,45.8,44.5,0,25.9,105.5,45.6,27.3,0,11.8,5.9,10.7,5.3,5.3,5,1.4,8,3.2,0,33.4,1.6,1.8,1.4,6.9,0,19.4,4.8,236.6
20220703,36036,32162,3874,12.05,339.579,264.853,0,0,0,96.1,94.6,94.1,75.4,75.9,75.4,0,51.9,46.7,47.5,53,52.6,46.1,53,49.6,52.6,47.6,47.4,51.8,52.1,75.8,75.5,37.9,56.1,25.8,51.9,57,41.1,368.1,350.9,208.9,112.6,53.7,45,45.3,0,23.7,25.6,50.2,49,27.7,0,12.9,3.2,4.6,5.5,5.5,5,1.3,8.2,3.8,42.3,95,5.3,1.8,4.8,8,0,22,16.4,0
20220704,43018,37708,5310,14.08,379.793,296.218,0,0,0,96.2,94,93.6,75.4,75.9,75.3,0,51.8,50.5,51.5,53.3,53.5,46.1,52.6,49,52.5,47.9,47.4,52,51.9,75.8,76.2,59.8,60,56.8,51.9,57,54,414.9,347.5,195.6,89,75,89,44.6,44.7,23,24.9,104.1,96.5,27.6,0,11.7,3,2.3,4.8,5,5,0.7,6,3.4,14.8,15.3,0.5,1.8,1.2,5.7,0.8,16.1,54.2,348.4
20220705,43025,37689,5336,14.16,383.077,298.78,0,0,0,96.3,94,93.6,75.6,75.8,75.7,0,51.9,49.1,49.6,50.6,51.3,46.1,53.4,49.7,53,46.6,47.8,51.9,52,75.8,76.2,60,59.9,56.6,56.6,47.2,52.9,398.1,352.3,199.2,98.5,36.4,89,44.4,43.8,23,25,118.4,96.3,27.9,0,11.4,3,11.1,5.2,5.5,5,0.7,7.6,3.6,14,30.9,0.5,2,0,6.8,0.9,16.9,37.4,373.2
20220706,43895,38013,5882,15.47,387.837,302.492,0,0,0,96.2,93.8,93.4,75.1,75.8,75.5,0,47.1,47.5,46.6,48.4,48.6,46.1,45,49,52.9,47.5,47.4,51.9,52,75.8,76,59.4,59.9,56.8,56.6,57.2,55.1,363.9,342,204.8,96.3,82.5,89.9,44.9,44.2,23.4,25.4,114,94.2,27.9,0,12.1,3,2.3,5.2,5.4,5,1.5,5.2,1.8,14.8,30.3,0.5,1.5,1.2,6.2,0.2,19.7,35.6,438.3
20220707,43402,38540,4862,12.62,393.799,307.143,0,0,0,96.1,93.6,93.3,75.5,76.1,75.2,0,51.7,48,50.9,52.9,50.8,46.1,52.5,48.6,51.4,47.8,47.6,51.9,52.1,75.5,75.8,60,59.9,56.7,56.7,57,54.9,422.1,355.8,211.2,104.1,96.7,89.9,45.6,44.2,23.4,25.4,119.1,97.8,27.7,0,12.1,3.4,6.7,5.5,5.2,4.9,1.5,2,0.5,7.9,38.5,1.7,1.9,2.1,8.1,0.4,14.3,6.8,360.1
20220708,42725,38711,4014,10.37,395.934,308.807,0,0,0,96.3,93.5,93.2,75.6,76.1,75.1,0,51.8,48.2,50.7,52.9,52.9,46.1,52.5,48.5,48.5,47.7,47.5,51.9,52.1,75.5,74.8,59.9,59.9,56.9,57,57.1,54,404.4,359.6,211,103.5,96.7,89.6,44.6,44.1,23.5,25.2,104.6,94.6,27.5,0,12.7,3.2,4.5,11.9,10.9,8.2,1.2,2.2,0.5,18.8,38.5,2.2,1.7,1.9,6,0.2,20.2,7.1,405.9
20220709,41383,34674,6709,19.35,373.945,291.658,0,0,0,96.1,93.9,93.6,75.5,67.9,75.2,0,43.6,42.9,41.8,43.3,43.5,43.1,43.7,48.3,51.7,47.4,47.5,52.1,52,75.8,75,59.9,59.9,56.8,56.9,57.1,50.3,305.7,350.5,193.3,86.7,63.6,40.7,43.2,0,23.5,25.4,113.9,44.2,27.6,0,11.9,2.5,2.1,4.6,4.3,3.8,3,0.9,0,14.6,33,0.5,1.5,0,3.6,0.2,16,7.7,426.5
20220710,36905,33926,2979,8.78,361.093,281.633,0,0,0,96,93.6,93.3,75.4,76,75.7,9.3,51.8,51.1,50.8,53.2,50.4,0,52.5,49,52.9,47.6,47.4,52,52,75.6,74.6,58.1,57.7,56.8,52,57.3,42.2,407.5,313,212,105.8,96.7,44.9,0,44.4,23.6,25.5,50.4,97.5,71.3,0,17.2,8.6,12,11.4,13.5,10,1.9,8.2,2.9,34.5,88.2,3.9,1.6,4,8,1,22.5,11,0
20220711,43696,39844,3852,9.67,401.898,313.459,0,0,0,95.7,93.7,93.3,75.2,75.7,74.8,51.5,51.8,50.1,51.5,53.4,53.4,0,52.9,49,53.2,47.8,47.6,51.9,52.1,75.8,75,59.9,59.8,56.7,57,57.3,52.2,422,351.7,203,110.1,96.7,89.4,43.7,43.6,23.5,25.4,118.9,94.2,81.9,0,16.1,4.4,5.2,12.6,13.2,10.1,2.9,2.4,0.5,15.3,32.1,0.5,1.5,1.6,4.3,0.5,20.1,11.3,433.7
20220712,43974,39608,4366,11.02,408.452,318.57,0,0,0,95.8,93.7,93.3,75.1,75.3,74.8,51.3,51.6,49.6,51.4,53.3,53.4,0,52.9,49.1,53.1,47.4,47,52.1,52.1,75.8,74.8,59.7,59.8,57,57,57.3,48.5,415.3,353.6,201.9,106.1,96.7,89.5,44.6,43.7,23.6,25.5,118.9,94.5,73.7,0,16.5,6.6,12.1,13.4,12.8,9.8,4.6,2.5,0.2,14.9,17.9,2.9,1.5,4,5.1,0.6,20.7,7.2,427.2
20220713,44027,39746,4281,10.77,409.07,319.052,0,0,0,95.4,93.3,93.1,75.2,75.4,74.8,51.5,51.6,50.4,51.2,53.3,52.9,0,52.4,48.4,53.3,47.2,47.4,51.9,52,75.7,74.6,60,59.9,56.7,57,57.3,59.2,431.1,353.1,202.6,98.1,96.7,89.3,44.7,43.8,23.6,25.1,118.8,94.1,75,0,16.2,6.3,15.9,14.3,12.9,9.9,4.9,2.4,0.8,15.3,15.3,0.5,1.6,0.5,4.3,0.5,20.5,4.2,436.8
20220714,42778,39298,3480,8.86,408.087,318.286,0,0,0,95.9,93.3,93.1,75.6,75.7,75.6,51.2,51.6,51.1,51.5,53.4,53.5,0,52.7,48.5,52.4,47.9,47.3,52,52,75.6,74.8,59.4,59.9,56.7,56.8,57.3,52.4,440,356.1,216.3,112.4,96.7,89.1,44.2,43.3,23.4,25.3,119.2,98.7,86.6,0,17,3.3,4.8,17.8,18.2,12.8,4.4,1.2,1,18.5,54.2,1.2,1.6,0,4.3,0.8,17.3,1,292.5
20220715,42673,38342,4331,11.3,397.267,309.848,0,0,0,95.7,93.9,93.6,75.6,75.8,75.4,51.3,51.6,50.9,51.2,53.3,53.4,0,52.6,48.8,51.7,47.7,47.5,51.8,52.1,75.5,74.8,59.9,59.4,56.7,56.9,57.2,50.5,438.9,348.7,202.7,110.7,96.7,88.6,43.8,43.7,24.1,25.9,119.1,97.2,36.8,0,12.6,3.6,2.2,7.4,7.6,6.6,4.4,3.3,0.6,12.8,37,0.5,1.6,0,5.1,0.4,17.9,31.9,295.5
20220716,42055,34824,7231,20.76,373.022,290.938,0,0,0,95.8,94.2,93.8,75.5,75.8,75.7,46,51.6,50.9,51.3,53.4,53.5,0,52.3,48.4,50.7,33.2,47.7,52.1,52,75.8,75,59.6,59.7,56.7,56.9,57.2,49,330.4,351.6,196.4,84.8,36.3,87.1,38.3,0,23.3,25,67.1,54,27.4,0,11.8,3.1,1.8,4.3,4.1,3,1.3,1.6,0.5,14.7,17.7,0.5,1.5,0.1,4,0.2,18.1,36.9,323.3
20220717,38187,33897,4290,12.66,359.581,280.454,0,0,0,96.3,94.5,94.1,75.5,75.9,74.9,50.7,51.6,50.3,51.5,52.8,52.4,0,52.6,48.8,53.1,47.9,47.5,51.9,52,75.8,74.9,58.4,58.5,47.1,56.9,57.2,39.2,354.5,349.2,215.2,112.9,96.7,88.4,44.4,44.2,0,51,47.2,49.5,27.5,0,12.6,6.3,4.5,4.8,4.3,3.1,1.4,4.7,1.6,41.1,75.4,2.9,1.6,5,8,0.3,25.1,35.4,0
20220718,44641,39085,5556,14.21,399.64,311.698,0,0,0,95.9,94.3,93.9,75.8,75.9,75.7,50.6,51.6,46.5,51.2,53.3,52.9,0,52.4,48.8,52.6,47.5,47.5,51.8,52.2,75.8,75,58.4,58.6,56.9,56.8,57.3,51.8,446.6,352.6,197.8,93.3,44.5,88.9,43.8,43.3,47.1,50.4,117.9,95.2,46.1,0,10.8,2.9,3,4.3,4,3,1.5,1.5,0.3,5.1,33.5,0.5,1.6,1.4,4.1,0.4,16.7,44,419.1
20220719,43920,39919,4001,10.02,408.659,318.733,0,0,0,96.1,94.3,93.9,75.6,75.7,75.5,51.4,51.6,50,50.6,53.1,53.5,0,52.8,48.8,53,47.9,47.5,46.8,52.2,75.8,75,59.9,59.6,57,56.8,57.3,55.1,444.4,352.9,211.6,111.4,89.2,89.7,44.2,44,48.9,51.2,111.3,94.4,69.9,0,13.5,3.5,3.5,7.6,6.9,4.7,1.3,1.2,0.5,23.2,31.6,0.5,1.6,0,3.7,0.2,16.7,22.3,380.8
20220720,44876,40301,4575,11.35,409.584,319.453,0,0,0,96.1,93.7,93.4,75.6,75.5,75.5,49.7,51.5,50,51,53.2,53.5,0,52.9,49.2,52.5,47.8,47.6,51.8,52.1,75.8,75,59.9,59.9,56.8,57.2,57.3,54.9,446,354.2,205.6,94.4,95.7,89.6,44.1,44,46.6,50.6,117.6,93.4,71,0,16.5,3,2.5,4.5,4.1,3,0.9,1.1,0.3,15.3,18.3,0.5,1.6,1.1,2.5,0.2,17.7,31.8,449.8
20220721,44592,40301,4291,10.65,411.451,320.91,0,0,0,95.9,93.7,93.4,75.2,75.4,75.3,50.3,51.5,50.3,51.2,53.3,53.5,0,53.1,49.2,52.7,44.2,47.6,52,52.1,75.7,74.8,59.7,59.9,56.8,57,57.2,55,446.2,358.8,208.3,96.4,96.5,89.6,43.5,43.9,48.7,51.2,119,94.3,84.8,0,16.5,3,3,6.6,4.7,3,1.2,1.5,0.6,15.8,22.6,0.5,1.6,0.6,3.3,0.4,18.3,21.1,434.1
20220722,44947,40748,4199,10.3,417.101,325.316,0,0,0,95.6,93.9,93.5,75.4,75.9,74.7,50.3,51.7,50,51.2,53,53.5,0,53.1,48.7,52.2,48,47.6,51.7,52,75.8,74.4,59.6,59.9,56.8,57.2,57.2,54.9,444.5,360.8,205.2,111.8,96.7,89.3,41.5,43.4,48.6,51,118.8,94.7,86.7,0,17.5,3.2,4.9,9.2,8.6,6.1,4.8,3,0.4,15.2,30.5,0.5,1.6,0,1.8,0.5,17.8,18.9,436.4
20220723,42213,36407,5806,15.95,390.928,304.903,0,0,0,48.3,93.8,93.4,75.3,75.8,75,50.2,0,50.3,48.3,53.2,53.5,0,52.8,49.1,51.9,47.7,35.7,51.8,52,75.8,74.9,59.9,59.8,18.8,57.1,57.1,40.3,386.8,355.1,200.5,104.8,96.1,44.5,43.2,43.2,0.1,51.1,64.9,90.5,38.7,0,15.1,3.9,5.5,5,4.5,2.9,0.9,1.5,0.6,0,17.3,0.5,1.4,0,1.8,0.1,16.3,13.4,508.4
20220724,37608,34804,2804,8.06,372.267,290.349,0,0,0,96.4,93.7,93.4,75.6,74.5,75.7,51.4,0,50.9,51.3,52.8,53,0,51.9,48.1,50.8,46.8,47.4,51.7,52.2,75.7,74.9,58.2,58.4,56.8,42.3,57.1,43.2,418.4,354.9,211.8,111.4,96.8,45,45,0,49.1,51.2,50.3,97,85.2,0,17.8,10.3,23.1,13.7,18.1,12.7,4.6,1.9,0.3,33.9,66.7,0.5,1.4,2,8,0.8,29.4,1.6,0
20220725,44527,40670,3857,9.48,411.558,320.993,0,0,0,96.3,93.7,93.4,75.5,75.8,75.1,27.5,51.4,49.5,51.1,52.9,53.3,0,53,49.8,53.8,47,47.5,52,51.9,75.6,71.9,60,59.7,56.9,57.1,57.2,48,445.7,357.8,215.4,111.4,96.8,89.2,44.2,43.6,48.5,50.8,118.2,93,84.5,0,17,3.1,2.6,5.3,3.7,2.3,4.6,3.7,1,21.3,61.4,0.5,1.4,1.2,0,0.3,17.5,3.9,451
20220726,44184,40234,3950,9.82,414.037,322.926,0,0,0,96.1,93.3,93,75.8,75.7,75.4,50.9,51.8,49.2,50.8,53.2,53.5,0,53.2,49.7,53.6,47.8,47.7,51.5,52.1,75.6,74.8,59.7,59.8,56.8,57.2,57.2,56.3,446.1,358.6,210.4,110.5,96.8,89.3,44.4,44,49,51.2,119,94.5,64.8,0,17.4,3.5,6.2,4.9,4.2,2.7,1.2,1.8,0.6,14,36.9,0.5,1.4,0,0,0.1,13.7,5.7,419.9
20220727,44266,40105,4161,10.38,411.55,320.987,0,0,0,95.9,93.2,93,75.6,75.7,75.1,50.8,51.7,49.6,51.2,53.2,53.5,0,53.3,50.2,54.2,47.8,47.6,51.7,51.9,75.8,74.8,59.5,59.8,56.7,57.1,57.3,43.1,444,357.5,210.2,106.2,74.8,89.1,44.1,43.6,48.8,51,119,94.6,84.1,0,17,3.1,1.6,4.2,3.6,2.3,1.2,1.8,0.3,17.2,42.1,0.5,1.3,0,2.3,0.2,14.4,3.2,444.2
20220728,43976,40063,3913,9.77,412.174,321.473,0,0,0,95.8,93.4,93.2,75.5,75.2,75.5,50.9,51.7,50.1,51.3,53.2,53.5,0,53.3,49.1,53,45.8,47.5,51.8,52.1,75.8,74.9,59.6,59.8,51.8,57,57.2,42,414.6,356.2,214.3,110.8,96.7,88.9,44.7,43.7,48.9,50.8,118.9,93.5,81.7,0,18.3,3.1,2.2,2.2,1.8,2,2.6,2.4,0.4,21,59.7,0.5,1.3,1.1,2,0.4,15.5,3.7,422.3
20220729,44464,39770,4694,11.8,407.569,317.883,0,0,0,96,93.7,93.3,75.7,75.9,75.6,50.9,51.7,50.1,51.3,53.3,53.5,0,53.1,49.1,52.9,46.1,47.6,51.8,52.3,75.8,74.9,59.9,59.9,52,57.1,57.2,53.4,442.4,354.1,202.9,108.9,96.6,88.8,44.5,42.9,48.6,49.9,68.7,93.5,65.1,0,16.9,3.2,2.5,2.8,2.4,2.5,1.5,1.9,0.5,16.5,13.5,0.5,1.3,0.5,1.8,0.1,12.1,11.8,488.2
20220730,41977,34747,7230,20.81,372.765,290.737,0,0,0,96.2,93.8,93.5,75.7,75.9,75.5,50.9,51.8,49.9,51.4,53.2,53.4,0,53.2,49.6,53.7,47.5,47.5,51.8,52.2,75.8,74.9,59.6,59.8,37,56.7,57,49,360.1,339.7,202.9,106.1,36.4,41.2,44.6,43.3,0,46.7,14.9,40.6,27.2,0,12.3,0,1.6,1,1.5,1.1,1.2,2.1,0.8,10.9,52.8,0.5,1.3,0,1.9,0.3,11.6,22.2,366.2
20220731,38037,33208,4829,14.54,355.584,277.337,0,0,0,96.6,94.3,93.8,75.3,75.8,75.2,50.5,51.9,49.2,51.6,53.3,53.5,0,53.2,49.3,52.4,47.7,47.5,51.8,52,75.8,74.7,58.5,57.9,36.9,56.8,52.1,45.9,391.1,337.9,203,99.8,36.4,44.7,39.1,0,47,49.4,68.7,89.3,27.1,0,12.7,3,4.6,11.5,11.5,8.1,1.4,1.1,0.2,34.9,86.8,1.9,1.2,3.5,8.1,0.3,25.7,8.2,0
20220801,42114,38989,3125,8.02,399.201,335.76,0,0,0,96.3,93.8,93.4,75.6,75.7,75.3,51.5,51.9,49.9,51.4,53,53.5,0,53.2,50.1,53.3,47.6,47.5,51.8,52,75.8,75,59.7,59.7,36.8,56.8,57.2,56.9,430.5,345.9,215.1,111.7,96.7,88.9,44.1,43.5,48,50.2,68.7,96.1,73.6,0,16.6,9.4,16.9,12.1,8,6.2,2.2,2.4,0.7,36.9,62.6,2.3,1.6,1.4,1.9,0.2,24.5,14.1,271.8
20220802,41316,36487,4829,13.23,391.022,328.882,0,0,0,96.5,94,93.6,75.7,75.1,75.4,49.5,51.9,49.8,51.4,53,53.4,0,53.2,49.5,49.1,48.2,47.6,51.7,51.9,75.8,75,59.8,60,37,56.9,57.2,59.6,420,331.6,199.9,88.1,96.8,90.4,46.6,44.8,49.6,51.3,119.3,100.2,44.3,0,16.3,3,2,1.2,1.6,1.1,1.2,0.9,0.1,11.3,31.4,0.5,1.6,2.1,1.9,0.2,16,10,187.6
20220803,42451,37652,4799,12.74,392.748,330.333,0,0,0,96.4,93.7,93.4,75.6,75.8,75.5,20.8,51.9,50.2,51.3,53.1,53.5,0,53,48.5,52.7,46.9,46.5,51.8,52,75.8,75,58.8,59.5,36.8,56.7,57.3,62.5,426.1,317.7,212.2,98.4,93.3,89.8,45.2,44.3,49,50.4,119.1,95.7,83.6,0,16.7,0,1.2,1.2,1.6,1,1.2,1,0.1,16.2,34.2,0.5,1.3,1.6,1.8,0.2,18.4,9.5,279.7
20220804,42558,38397,4161,10.84,396.426,333.427,0,0,0,96.2,93.8,93.5,75.7,74.4,75.7,27.9,51.9,50,51.4,53.3,53.1,0,52.9,49.3,52.4,45.8,47.7,51.8,52,75.8,75,58.5,58.5,41.8,56.7,57.2,63.5,415.2,322.9,210.6,105.7,92.3,89.5,45,44.5,48.6,50.3,119.1,94.4,84.7,0,16.7,2.1,1.2,4.1,3.6,3,1.2,1.1,0.2,18,40.6,0.5,1.4,0,1.8,0.3,15.4,10.2,326.2
20220805,43716,38127,5589,14.66,397.83,334.607,0,0,0,96.2,93.6,93,75.9,76,75.7,51.1,52,50.2,51.7,52.9,53.2,0,52.4,48.1,53.9,47.7,47.4,51.8,52.2,75.7,74.9,59.2,59.8,56.8,56.7,57.3,63,381,315.5,207,84.9,36.4,89.3,45.1,44.1,48.9,50.9,111.1,94,83.9,0,17.5,3.1,2.2,1.2,1.6,1.3,1.1,0.9,0.1,15,18,0.5,1.4,1,1.8,0.1,18.4,3.9,432.1
20220806,42083,34205,7878,23.03,372.467,313.275,0,0,0,96.2,93.8,93.4,75.3,75.9,75.2,47.4,51.8,49.7,51,52.7,53.4,0,49.8,48.2,53.8,47.9,47.3,51.9,52.1,75.7,74.8,59.7,59.6,56.9,56.8,52.1,53.7,339.2,317.5,194.9,91.8,36.3,44.3,0,44,0,0,67,0,83.8,0,17,3,1.7,1.1,1.6,0.9,1.1,1,0.2,15.2,15.2,0.5,1.4,1.3,1.8,0.2,14.8,5.7,423.9
